Log file folder doesn't exsit for signal 121
Log file folder doesn't exsit for signal 122
Log file folder doesn't exsit for signal 123
Log file folder doesn't exsit for signal 124
----Starting Signal 126, log file name: C:\Temp\ASC3Logs\126\ECON_10.112.126.2_2024_03_29_1130.dat
header line 1: ,Version #:,3

header line 1: 3-29-2024 11:30:00.0,ECON_10.112.126.2_2024_03_29_1130.dat

header line 1: 3-29-2024 11:30:00.0,Intersection #:,10.112.126.2

header line 1: 3-29-2024 11:30:00.0,IP Address:,10.112.126.2

header line 1: 3-29-2024 11:30:00.0,MAC Address:,00:04:81:02:79:74

header line 1: 3-29-2024 11:30:00.0,Controller Data Log Beginning:,3/29/2024,11:30:00.0

header line 1: 3-29-2024 11:30:00.0,Phases in use:,2,4,5,6,7,8

3/29/2024 11:34:30 AM 82 3
3/29/2024 11:34:30 AM 43 4
3/29/2024 11:34:33 AM 81 3
3/29/2024 11:34:33 AM 44 4
3/29/2024 11:34:34 AM 3 5
3/29/2024 11:34:38 AM 82 4
3/29/2024 11:34:38 AM 43 4
3/29/2024 11:34:38 AM 81 5
3/29/2024 11:34:38 AM 44 5
3/29/2024 11:34:40 AM 81 4
3/29/2024 11:34:40 AM 44 4
3/29/2024 11:34:41 AM 7 5
3/29/2024 11:34:41 AM 8 5
3/29/2024 11:34:41 AM 4 5
3/29/2024 11:34:43 AM 81 6
3/29/2024 11:34:45 AM 10 5
3/29/2024 11:34:45 AM 9 5
3/29/2024 11:34:46 AM 0 6
3/29/2024 11:34:46 AM 11 5
3/29/2024 11:34:46 AM 1 6
3/29/2024 11:34:46 AM 12 5
3/29/2024 11:34:46 AM 61 6
3/29/2024 11:34:47 AM 46 5
3/29/2024 11:34:47 AM 48 5
3/29/2024 11:34:51 AM 3 2
3/29/2024 11:34:56 AM 82 4
3/29/2024 11:34:56 AM 43 4
3/29/2024 11:35:02 AM 81 2
3/29/2024 11:35:02 AM 44 2
3/29/2024 11:35:02 AM 44 6
3/29/2024 11:35:02 AM 82 6
3/29/2024 11:35:02 AM 43 2
3/29/2024 11:35:02 AM 43 6
3/29/2024 11:35:02 AM 82 2
3/29/2024 11:35:03 AM 81 6
3/29/2024 11:35:05 AM 81 2
3/29/2024 11:35:05 AM 44 2
3/29/2024 11:35:05 AM 44 6
3/29/2024 11:35:07 AM 82 6
3/29/2024 11:35:07 AM 43 2
3/29/2024 11:35:07 AM 43 6
3/29/2024 11:35:07 AM 82 3
3/29/2024 11:35:07 AM 82 2
3/29/2024 11:35:08 AM 81 6
3/29/2024 11:35:09 AM 81 3
3/29/2024 11:35:11 AM 82 6
3/29/2024 11:35:11 AM 3 6
3/29/2024 11:35:13 AM 81 2
3/29/2024 11:35:13 AM 82 2
3/29/2024 11:35:13 AM 81 6
3/29/2024 11:35:14 AM 82 6
3/29/2024 11:35:14 AM 81 2
3/29/2024 11:35:16 AM 81 6
3/29/2024 11:35:16 AM 44 2
3/29/2024 11:35:16 AM 44 6
